SchoolID,SchoolName,Sector,Year,GraduateCnt,SalaryOutlay,TeacherCnt,UndergraduateCnt,Cohort
233897,University of Virginia's College at Wise,1,2021,0,7551022,102,1814,Peers
233897,University of Virginia's College at Wise,1,2022,0,7661620,102,1704,Peers
233897,University of Virginia's College at Wise,1,2023,0,9021672,109,1911,Peers
262129,New College of Florida,1,2012,0,4994586,72,832,Peers
262129,New College of Florida,1,2013,0,5415181,75,793,Peers
262129,New College of Florida,1,2014,0,5520349,76,834,Peers
262129,New College of Florida,1,2015,0,5871098,79,861,Peers
262129,New College of Florida,1,2016,14,5774354,78,861,Peers
262129,New College of Florida,1,2017,24,6176953,83,835,Peers
262129,New College of Florida,1,2018,29,7112436,93,808,Peers
262129,New College of Florida,1,2019,24,8147741,105,702,Peers
262129,New College of Florida,1,2020,29,8368586,108,646,Peers
262129,New College of Florida,1,2021,27,7956314,103,632,Peers
262129,New College of Florida,1,2022,20,7802818,97,669,Peers
262129,New College of Florida,1,2023,22,8570474,100,710,Peers
